date	bin	turnover	price
20130110	15	2772891	137.9726
20130110	16	1854647	137.9726
20130110	17	1828638	137.9538
20130110	18	2156276	138.0385
20130110	19	2403370	137.9726
20130110	20	1862801	137.9633
20130110	21	2567387	138.1704
20130110	22	5062585	138.3117
20130110	23	4050629	138.4153
20130110	24	3478553	138.4342
20130110	25	3123967	138.4954
20130110	26	14162009	138.5472
20130111	1	5996803	138.4624
20130111	2	5411793	138.1987
20130111	3	4330840	138.1798
20130111	4	2845242	138.1374
20130111	5	3609042	138.2834
20130111	6	2446813	138.2881
20130111	7	3060643	138.3211
20130111	8	2313590	138.1987
20130111	9	1866009	138.2929
20130111	10	1859489	138.4153
20130111	11	1240561	138.3776
20130111	12	1343108	138.3682
20130111	13	1555921	138.3400
20130111	14	1495257	138.3258
20130111	15	1213564	138.2834
20130111	16	1496830	138.2363
20130111	17	2594178	138.2740
20130111	18	1998205	138.2458
20130111	19	2288552	138.3965
20130111	20	1430292	138.4200
20130111	21	1888914	138.3682
20130111	22	1514439	138.3871
20130111	23	2935393	138.3503
20130111	24	3484392	138.5189
20130111	25	3615430	138.5566
20130111	26	15223469	138.5566
20130114	1	7313577	138.3494
20130114	2	9650297	138.1563
20130114	3	5382837	138.0950
20130114	4	4649210	138.0291
20130114	5	4112343	138.2458
20130114	6	2363018	138.2175
20130114	7	1831942	138.3023
20130114	8	1519973	138.2740
20130114	9	2237671	138.1525
20130114	10	2043205	138.2740
20130114	11	1816578	138.2363
20130114	12	2575007	138.1139
20130114	13	996162	138.1798
20130114	14	1314313	138.1798
20130114	15	1435113	138.1704
20130114	16	1828857	138.2834
20130114	17	890395	138.2740
20130114	18	1378433	138.2081
20130114	19	4100873	138.3098
20130114	20	2222692	138.3871
20130114	21	2150497	138.3918
20130114	22	1075391	138.3776
20130114	23	2276549	138.4624
20130114	24	2129430	138.3965
20130114	25	3453604	138.3306
20130114	26	10301199	138.4436
20130115	1	7256122	137.7936
20130115	2	5280987	137.9255
20130115	3	4220386	138.0649
20130115	4	5239357	137.9066
20130115	5	2681622	138.0385
20130115	6	2053527	138.1139
20130115	7	2739062	138.0479
20130115	8	1497573	138.0950
20130115	9	1793989	138.1516
20130115	10	2308481	138.1233
20130115	11	1467910	138.1798
20130115	12	1489652	138.2363
20130115	13	2434643	138.4059
20130115	14	1551084	138.2929
20130115	15	1566147	138.3400
20130115	16	2180049	138.3211
20130115	17	1204920	138.3070
20130115	18	2660740	138.1421
20130115	19	2265733	138.1704
20130115	20	1614466	138.1327
20130115	21	1521556	138.3070
20130115	22	3254616	138.4153
20130115	23	3364220	138.4812
20130115	24	3174986	138.5189
20130115	25	3637793	138.6584
20130115	26	9321158	138.4907
20130116	1	11092788	138.1798
20130116	2	4017547	138.3023
20130116	3	3968095	138.3682
20130116	4	3027245	138.4436
20130116	5	1898671	138.4295
20130116	6	1919951	138.3117
20130116	7	2341257	138.5001
20130116	8	3342672	138.5755
20130116	9	1576904	138.5849
20130116	10	1875879	138.5189
20130116	11	2143415	138.5001
20130116	12	1323148	138.4909
20130116	13	2297257	138.3871
20130116	14	1645011	138.4718
20130116	15	1238320	138.5068
20130116	16	1516634	138.5189
20130116	17	3217925	138.6226
20130116	18	1270452	138.6320
20130116	19	2123994	138.5849
20130116	20	1414576	138.6697
20130116	21	1782219	138.6791
20130116	22	1926302	138.7073
20130116	23	2246582	138.7055
20130116	24	3339783	138.5378
20130116	25	3218429	138.6037
20130116	26	15767557	138.5189
20130117	1	10623108	138.9428
20130117	2	5177249	138.9240
20130117	3	10292517	139.1595
20130117	4	4119732	139.2537
20130117	5	3107173	139.1501
20130117	6	3023165	139.0936
20130117	7	1782367	139.1312
20130117	8	1627264	139.2442
20130117	9	3876053	139.3008
20130117	10	2014060	139.2348
20130117	11	1607486	139.3102
20130117	12	4690624	139.4734
20130117	13	3716359	139.4798
20130117	14	1665733	139.4501
20130117	15	3284331	139.4421
20130117	16	2478117	139.4233
20130117	17	2988366	139.5080
20130117	18	4977665	139.6587
20130117	19	2998830	139.7247
20130117	20	4000949	139.6870
20130117	21	2602136	139.7058
20130117	22	3158313	139.6399
20130117	23	3204265	139.6682
20130117	24	3652016	139.6022
20130117	25	4151326	139.6493
20130117	26	11859846	139.3667
20130118	1	7784969	139.2254
20130118	2	6205351	139.2915
20130118	3	3376073	139.3008
20130118	4	3345673	139.2254
20130118	5	2606104	139.1407
20130118	6	2897921	139.1218
20130118	7	4121079	138.9431
20130118	8	7068609	139.1312
20130118	9	4339846	139.0464
20130118	10	3815065	138.9805
20130118	11	1367867	139.0135
20130118	12	1721320	139.0323
20130118	13	2497142	139.0558
20130118	14	3938566	139.2443
20130118	15	5783342	139.3950
20130118	16	3425814	139.3696
20130118	17	1672861	139.3857
20130118	18	1353993	139.3761
20130118	19	1514204	139.4327
20130118	20	1351007	139.4421
20130118	21	2089853	139.5080
20130118	22	3314947	139.4232
20130118	23	3101579	139.4044
20130118	24	2814111	139.4892
20130118	25	8182711	139.6870
20130118	26	26171868	139.7247
20130122	1	7311356	139.7058
20130122	2	6174840	139.7812
20130122	3	7158314	139.5645
20130122	4	3592012	139.4440
20130122	5	4028479	139.5740
20130122	6	2508316	139.6587
20130122	7	2387588	139.6399
20130122	8	2353742	139.7529
20130122	9	2075994	139.7341
20130122	10	2336655	139.8283
20130122	11	2013035	139.9508
20130122	12	2557230	140.0168
20130122	13	2075773	140.1015
20130122	14	1615952	139.9978
20130122	15	1166197	140.0826
20130122	16	1991000	140.1203
20130122	17	1820572	140.1674
20130122	18	1881656	140.0826
20130122	19	1955989	140.2334
20130122	20	1796985	140.2428
20130122	21	1873133	140.2428
20130122	22	2869772	140.3464
20130122	23	2423855	140.2051
20130122	24	2607092	140.2993
20130122	25	3676707	140.3464
20130122	26	15487723	140.4500
20130123	1	6818764	140.4971
20130123	2	3117533	140.4783
20130123	3	3833757	140.6478
20130123	4	3964997	140.3935
20130123	5	4927866	140.2239
20130123	6	3040328	140.3746
20130123	7	2419131	140.4218
20130123	8	4155504	140.3228
20130123	9	1952663	140.3746
20130123	10	2752442	140.4500
20130123	11	2409252	140.4688
20130123	12	1231867	140.4123
20130123	13	2608878	140.4688
20130123	14	1599266	140.5630
20130123	15	1918991	140.5819
20130123	16	2276965	140.5678
20130123	17	1578893	140.6196
20130123	18	1142195	140.6385
20130123	19	2506006	140.6054
20130123	20	1351947	140.6563
20130123	21	2020886	140.7514
20130123	22	2310687	140.7985
20130123	23	2171309	140.7608
20130123	24	2367454	140.7185
20130123	25	4047667	140.6290
20130123	26	14844831	140.7043
20130124	1	10806406	140.9493
20130124	2	5184681	141.0623
20130124	3	6716505	141.1565
20130124	4	3807485	141.1565
20130124	5	3033902	141.1565
20130124	6	2783118	141.1752
20130124	7	3032344	141.2978
20130124	8	4750179	141.3543
20130124	9	3685391	141.3119
20130124	10	4127945	141.2328
20130124	11	3259503	141.1377
20130124	12	2927996	141.0811
20130124	13	5041259	140.7938
20130124	14	4447468	140.6878
20130124	15	4414109	140.6667
20130124	16	4041406	140.7703
20130124	17	3785384	140.5338
20130124	18	6379013	140.4962
20130124	19	3673773	140.5442
20130124	20	2267844	140.5536
20130124	21	3523456	140.7034
20130124	22	2582614	140.6949
20130124	23	2646843	140.8174
20130124	24	3346771	140.8739
20130124	25	4859596	140.9912
20130124	26	11440754	140.7420
20130125	1	7137933	141.3543
20130125	2	5713849	141.2789
20130125	3	6438501	141.1141
20130125	4	5235016	140.8362
20130125	5	4432193	140.8739
20130125	6	2916070	140.9587
20130125	7	3759421	141.0511
20130125	8	2391571	141.0058
20130125	9	2175451	141.0623
20130125	10	1861062	140.9587
20130125	11	3619243	141.2695
20130125	12	2177719	141.1753
20130125	13	1292781	141.2318
20130125	14	1897105	141.1848
20130125	15	1941746	141.2507
20130125	16	1513953	141.2677
20130125	17	3120189	141.4303
20130125	18	1937402	141.3732
20130125	19	2274224	141.4297
20130125	20	1382412	141.4184
20130125	21	1802374	141.4485
20130125	22	2594798	141.3449
20130125	23	3487910	141.2897
20130125	24	2564689	141.3920
20130125	25	5227729	141.1942
20130125	26	14320923	141.4956
20130128	1	7243160	141.4108
20130128	2	4166111	141.1188
20130128	3	6563357	140.9304
20130128	4	4165204	141.1283
20130128	5	2640282	141.1565
20130128	6	2410964	141.2130
20130128	7	1796938	141.2036
20130128	8	2458648	141.3148
20130128	9	2836605	141.3826
20130128	10	2210706	141.4278
20130128	11	1712493	141.4106
20130128	12	2126751	141.3157
20130128	13	1681729	141.3072
20130128	14	1085873	141.2964
20130128	15	2152315	141.2366
20130128	16	2176001	141.1471
20130128	17	1355951	141.2318
20130128	18	1207550	141.2978
20130128	19	1470964	141.3920
20130128	20	1350996	141.4108
20130128	21	1600058	141.3826
20130128	22	1836029	141.4203
20130128	23	2676135	141.3826
20130128	24	4552153	141.2601
20130128	25	2956863	141.3364
20130128	26	10162492	141.3637
20130129	1	5806802	141.1659
20130129	2	6499347	141.1848
20130129	3	8768044	141.1753
20130129	4	3576716	141.2884
20130129	5	4258104	141.3967
20130129	6	4316709	141.3920
20130129	7	2302783	141.3543
20130129	8	5973348	141.7311
20130129	9	3208109	141.6934
20130129	10	2575051	141.6652
20130129	11	1824015	141.6369
20130129	12	1786939	141.6275
20130129	13	1697361	141.7217
20130129	14	2248670	141.7688
20130129	15	2187868	141.7782
20130129	16	1990750	141.8065
20130129	17	2972927	141.8724
20130129	18	2216906	141.8865
20130129	19	1805351	141.8819
20130129	20	1126373	141.8347
20130129	21	1538853	141.8865
20130129	22	2456861	141.8441
20130129	23	4097712	141.9148
20130129	24	2479851	141.9854
20130129	25	3366001	142.0420
20130129	26	9840228	141.9101
20130130	1	7902042	142.0985
20130130	2	5353421	141.9289
20130130	3	6251327	141.7688
20130130	4	5712176	141.6746
20130130	5	4131610	141.5710
20130130	6	3861830	141.7217
20130130	7	2565840	141.8065
20130130	8	1315863	141.7923
20130130	9	3265916	141.8913
20130130	10	1306623	141.8649
20130130	11	2234114	141.7970
20130130	12	3319676	141.6934
20130130	13	1904841	141.7782
20130130	14	2396822	141.9666
20130130	15	1556415	141.9478
20130130	16	1407976	141.9854
20130130	17	853874	141.9007
20130130	18	1216607	141.8536
20130130	19	1749727	141.8347
20130130	20	8567842	141.7594
20130130	21	6091621	141.7123
20130130	22	5419068	141.6746
20130130	23	4615513	141.4768
20130130	24	5916924	141.4203
20130130	25	6945002	141.3260
20130130	26	14546647	141.3637
20130131	1	11114727	141.4673
20130131	2	7020591	141.5239
20130131	3	4428121	141.3826
20130131	4	4211511	141.2601
20130131	5	3801010	141.3356
20130131	6	3096285	141.1753
20130131	7	3904811	141.0906
20130131	8	2834876	141.0811
20130131	9	3719302	141.0425
20130131	10	3379284	141.0058
20130131	11	2005604	141.1471
20130131	12	1995362	141.1471
20130131	13	2368702	141.2413
20130131	14	2889796	141.3260
20130131	15	1341371	141.2695
20130131	16	1445800	141.2413
20130131	17	1517013	141.3637
20130131	18	1338347	141.3637
20130131	19	1860902	141.2695
20130131	20	1297502	141.3543
20130131	21	2114937	141.4673
20130131	22	1612449	141.3920
20130131	23	4082518	141.1848
20130131	24	3124285	141.1283
20130131	25	4874396	141.1565
20130131	26	13931911	141.0152
20130201	1	9832589	141.8441
20130201	2	8003680	141.8253
20130201	3	15595507	142.1550
20130201	4	6241558	141.9666
20130201	5	4465603	142.1173
20130201	6	4094809	142.2398
20130201	7	4539525	142.2680
20130201	8	2439694	142.1927
20130201	9	3855587	142.3717
20130201	10	4020569	142.4470
20130201	11	2866604	142.4282
20130201	12	1289630	142.4188
20130201	13	2579272	142.4470
20130201	14	1059025	142.4753
20130201	15	3217182	142.5318
20130201	16	1860643	142.5035
20130201	17	1821303	142.5224
20130201	18	2234138	142.5742
20130201	19	2075161	142.4564
20130201	20	2334287	142.5318
20130201	21	2286120	142.4659
20130201	22	2512075	142.3905
20130201	23	2218232	142.4470
20130201	24	2937308	142.3057
20130201	25	5345485	142.5139
20130201	26	16928282	142.4847
20130204	1	8216487	141.5898
20130204	2	6737244	141.7406
20130204	3	5057697	141.6454
20130204	4	4400644	141.5992
20130204	5	4035282	141.4485
20130204	6	2740055	141.4108
20130204	7	3612933	141.4862
20130204	8	3046603	141.2695
20130204	9	6063531	141.1471
20130204	10	3403960	141.1094
20130204	11	3853692	141.1187
20130204	12	2142918	141.1075
20130204	13	2741515	141.2507
20130204	14	1720135	141.1565
20130204	15	1841805	141.2413
20130204	16	1668517	141.1565
20130204	17	2004217	141.1000
20130204	18	2700948	141.0576
20130204	19	1687202	141.0906
20130204	20	3042250	141.1895
20130204	21	2819161	141.2978
20130204	22	2876227	141.3355
20130204	23	2398269	141.1471
20130204	24	2938322	141.2413
20130204	25	6624839	140.9681
20130204	26	23409442	140.8598
20130205	1	8048305	141.7123
20130205	2	6982931	141.9854
20130205	3	7344709	142.0043
20130205	4	4809412	141.9949
20130205	5	5299178	142.1644
20130205	6	2441846	142.1267
20130205	7	3718744	142.1833
20130205	8	2777848	142.1173
20130205	9	3629386	142.0514
20130205	10	2212710	142.1079
20130205	11	2168380	142.1172
20130205	12	2609287	142.0128
20130205	13	2000290	142.0608
20130205	14	2108204	142.1267
20130205	15	2717544	142.2398
20130205	16	3039020	142.3528
20130205	17	2527647	142.3811
20130205	18	2720781	142.3811
20130205	19	2427123	142.4659
20130205	20	3096863	142.4894
20130205	21	2490733	142.5883
20130205	22	4078247	142.5695
20130205	23	2812911	142.6354
20130205	24	3320689	142.5224
20130205	25	5573594	142.4847
20130205	26	14898597	142.3151
20130206	1	11102393	141.9760
20130206	2	7647426	142.0608
20130206	3	6307317	142.1220
20130206	4	3343045	142.1173
20130206	5	3531121	142.0514
20130206	6	4177673	142.1691
20130206	7	3894270	142.3057
20130206	8	3193079	142.3151
20130206	9	2314327	142.2680
20130206	10	1819814	142.3321
20130206	11	2446537	142.4188
20130206	12	1750873	142.3811
20130206	13	2191133	142.4564
20130206	14	3391267	142.2115
20130206	15	3704358	142.0985
20130206	16	3447108	141.9195
20130206	17	3107048	141.9854
20130206	18	1805991	141.9195
20130206	19	2611580	142.0231
20130206	20	2029475	141.9949
20130206	21	2148342	142.1098
20130206	22	1512332	142.1738
20130206	23	3060755	142.1738
20130206	24	4087092	142.3151
20130206	25	4192709	142.3057
20130206	26	10418183	142.3905
20130207	1	6721898	142.2869
20130207	2	4588028	142.2680
20130207	3	6595772	141.8536
20130207	4	9963005	141.5804
20130207	5	7911342	141.4391
20130207	6	9651277	141.5663
20130207	7	5042217	141.5823
20130207	8	3980913	141.4956
20130207	9	5078495	141.2413
20130207	10	5392427	141.3449
20130207	11	3268224	141.5427
20130207	12	2478830	141.6087
20130207	13	3112193	141.7452
20130207	14	2565239	141.6746
20130207	15	2259044	141.6369
20130207	16	2110483	141.8272
20130207	17	3407776	141.9383
20130207	18	3385187	142.0043
20130207	19	5229979	141.9478
20130207	20	2901683	141.9807
20130207	21	3505896	141.7970
20130207	22	3056758	142.0519
20130207	23	3745462	142.0231
20130207	24	4605562	142.0420
20130207	25	10298311	142.0867
20130207	26	12469078	142.2115
20130208	1	11982321	142.8615
20130208	2	6425561	142.9463
20130208	3	4836342	142.9369
20130208	4	3856853	142.8615
20130208	5	3919933	142.9698
20130208	6	2969448	142.9604
20130208	7	3389850	142.8333
20130208	8	2166831	142.8521
20130208	9	3063664	142.8850
20130208	10	1825856	142.9369
20130208	11	1413621	142.9180
20130208	12	2497829	142.8709
20130208	13	2410606	142.7861
20130208	14	1400284	142.8709
20130208	15	930671	142.9463
20130208	16	1557135	142.8332
20130208	17	1118786	142.9566
20130208	18	1010962	142.9321
20130208	19	1064756	142.9755
20130208	20	1447573	142.9557
20130208	21	1400936	143.0216
20130208	22	2680632	142.9416
20130208	23	1639766	142.9745
20130208	24	3046326	142.8521
20130208	25	5357885	142.8615
20130208	26	15217530	142.9934
20130211	1	6698273	142.7249
20130211	2	4652654	142.8238
20130211	3	3904036	142.7780
20130211	4	4734849	142.8040
20130211	5	3829617	142.8521
20130211	6	2391658	142.9557
20130211	7	2623720	143.0240
20130211	8	2115934	142.9180
20130211	9	1235114	142.9463
20130211	10	1228840	142.9745
20130211	11	1995400	142.8050
20130211	12	1239998	142.8803
20130211	13	1444152	142.7578
20130211	14	1002152	142.8427
20130211	15	1436476	142.8521
20130211	16	1356390	142.8408
20130211	17	778639	142.8144
20130211	18	1079047	142.8144
20130211	19	684508	142.8803
20130211	20	897391	142.8738
20130211	21	971595	142.8982
20130211	22	1370044	142.8050
20130211	23	1486336	142.9368
20130211	24	2000592	142.9463
20130211	25	2723440	143.0499
20130211	26	13179141	142.9651
20130212	1	6191865	142.8803
20130212	2	4265789	142.9745
20130212	3	4296949	143.0782
20130212	4	2490926	143.1252
20130212	5	2546767	143.0499
20130212	6	1776418	143.0970
20130212	7	1762860	143.1064
20130212	8	1919482	143.0687
20130212	9	1575219	143.1347
20130212	10	1551352	143.1064
20130212	11	1235158	143.1064
20130212	12	1681882	143.1535
20130212	13	1527175	143.2486
20130212	14	1802882	143.3231
20130212	15	1018068	143.3419
20130212	16	2757436	143.4361
20130212	17	891415	143.3994
20130212	18	1084889	143.3136
20130212	19	1495839	143.2760
20130212	20	1138925	143.2486
20130212	21	1573138	143.2948
20130212	22	1327838	143.2571
20130212	23	1522274	143.1818
20130212	24	1560588	143.2289
20130212	25	2571829	143.2006
20130212	26	7697444	143.1818
20130213	1	6750110	143.5680
20130213	2	4288189	143.6245
20130213	3	4634836	143.6358
20130213	4	2446430	143.6622
20130213	5	1823084	143.6151
20130213	6	2557631	143.4926
20130213	7	1356901	143.4738
20130213	8	5169843	143.1912
20130213	9	2513903	143.1629
20130213	10	1943116	143.2006
20130213	11	2775092	143.2571
20130213	12	1631324	143.2194
20130213	13	1738137	143.3419
20130213	14	1924739	143.2901
20130213	15	1664262	143.3042
20130213	16	1354855	143.3419
20130213	17	1011801	143.3796
20130213	18	839208	143.3795
20130213	19	2496859	143.2571
20130213	20	4428456	143.1818
20130213	21	2881041	143.1017
20130213	22	2866676	143.0028
20130213	23	2113417	143.0310
20130213	24	2436431	143.1441
20130213	25	2217067	143.1158
20130213	26	10191101	143.3419
20130214	1	6120541	142.9745
20130214	2	4038599	143.0311
20130214	3	2635937	143.1064
20130214	4	2885071	143.2006
20130214	5	3278592	143.3796
20130214	6	3033908	143.3607
20130214	7	2302926	143.2760
20130214	8	1346857	143.2665
20130214	9	1700771	143.2100
20130214	10	1727906	143.2854
20130214	11	993789	143.3184
20130214	12	1658158	143.3136
20130214	13	1461190	143.3607
20130214	14	2363673	143.4540
20130214	15	2042767	143.4361
20130214	16	1597757	143.3325
20130214	17	1160929	143.4267
20130214	18	765635	143.4079
20130214	19	2648906	143.5209
20130214	20	737840	143.5209
20130214	21	1445195	143.4455
20130214	22	1207515	143.5162
20130214	23	1634801	143.5585
20130214	24	1403908	143.5821
20130214	25	2632199	143.4174
20130214	26	9778354	143.5020
20130215	1	6885422	143.5397
20130215	2	5418233	143.6622
20130215	3	4017111	143.6433
20130215	4	2584695	143.5774
20130215	5	3892886	143.4747
20130215	6	2735064	143.6339
20130215	7	2123577	143.5915
20130215	8	2843462	143.5209
20130215	9	4208929	143.3042
20130215	10	3412795	143.4079
20130215	11	3555701	143.2005
20130215	12	3753904	143.2289
20130215	13	2451201	143.2760
20130215	14	1384959	143.3325
20130215	15	1335072	143.3419
20130215	16	1642085	143.3419
20130215	17	1786745	143.4173
20130215	18	1444658	143.4738
20130215	19	4808886	143.1818
20130215	20	9468964	142.8091
20130215	21	7343038	142.8134
20130215	22	4254543	142.8709
20130215	23	3687197	142.9133
20130215	24	3956464	143.0593
20130215	25	6263135	143.2477
20130215	26	12065221	143.2571
20130219	1	7841821	143.6245
20130219	2	8353979	143.9448
20130219	3	3863105	143.8317
20130219	4	2642897	144.0013
20130219	5	2001384	143.9542
20130219	6	3126224	143.8600
20130219	7	1694283	143.8694
20130219	8	1917885	144.0672
20130219	9	2229498	143.9966
20130219	10	1879715	144.1002
20130219	11	2059481	143.9919
20130219	12	1334899	144.0154
20130219	13	1100472	144.0295
20130219	14	1072655	144.0766
20130219	15	1068724	144.0766
20130219	16	833529	144.0578
20130219	17	1127611	144.0672
20130219	18	1626254	144.0955
20130219	19	3309709	144.1991
20130219	20	2135066	144.2415
20130219	21	2031063	144.2462
20130219	22	1221845	144.2085
20130219	23	1742141	144.2556
20130219	24	1346673	144.2038
20130219	25	2663770	144.2180
20130219	26	13031439	144.3121
20130220	1	4133157	144.0936
20130220	2	3832928	144.0484
20130220	3	3255234	144.1690
20130220	4	2695987	144.1521
20130220	5	5739149	144.1237
20130220	6	4299319	143.9636
20130220	7	5243134	143.7752
20130220	8	2962656	143.8270
20130220	9	3680966	143.6151
20130220	10	2393269	143.6810
20130220	11	4908335	143.8176
20130220	12	2026837	143.8035
20130220	13	3724213	143.8694
20130220	14	2182649	143.8317
20130220	15	2928670	143.7470
20130220	16	1682115	143.7752
20130220	17	2190748	143.7564
20130220	18	1689706	143.6810
20130220	19	10395552	143.6339
20130220	20	3602031	143.6433
20130220	21	3984260	143.4549
20130220	22	7310218	143.1441
20130220	23	9581210	142.8992
20130220	24	6960263	142.8050
20130220	25	11158699	142.8238
20130220	26	30721758	142.4847
20130221	1	16145644	141.9949
20130221	2	10854026	141.6369
20130221	3	11933448	141.7452
20130221	4	8031020	142.0335
20130221	5	5584771	142.0043
20130221	6	2896929	141.9007
20130221	7	3585069	141.7518
20130221	8	3139772	141.7424
20130221	9	3381566	141.8630
20130221	10	2612378	141.8253
20130221	11	2440399	141.7123
20130221	12	3246272	141.6463
20130221	13	4069043	141.4673
20130221	14	4264427	141.6934
20130221	15	4154108	141.5992
20130221	16	3251160	141.5785
20130221	17	2418313	141.5521
20130221	18	2483408	141.5427
20130221	19	5577174	141.3677
20130221	20	3513601	141.3920
20130221	21	4291060	141.5050
20130221	22	4378681	141.7311
20130221	23	7209963	142.0231
20130221	24	5595166	142.0797
20130221	25	5814394	141.8724
20130221	26	26086296	141.6934
20130222	1	9858470	142.4093
20130222	2	5854667	142.2775
20130222	3	4084520	142.1362
20130222	4	3376454	142.2021
20130222	5	2877167	142.3434
20130222	6	3160695	142.1946
20130222	7	2840751	142.1079
20130222	8	2248579	142.3057
20130222	9	2559254	142.3622
20130222	10	2429794	142.4517
20130222	11	2457776	142.4847
20130222	12	1286180	142.4847
20130222	13	2257227	142.6637
20130222	14	3548132	142.7484
20130222	15	3125696	142.6684
20130222	16	3064508	142.6259
20130222	17	1201128	142.7014
20130222	18	1807708	142.7296
20130222	19	2340070	142.6071
20130222	20	1477103	142.5883
20130222	21	2059539	142.6036
20130222	22	1497867	142.6401
20130222	23	2635347	142.7296
20130222	24	2791751	142.7390
20130222	25	3853813	142.8521
20130222	26	19786172	143.0781
20130225	1	9121760	143.6057
20130225	2	4227327	143.7658
20130225	3	6678855	143.7281
20130225	4	9689568	143.2100
20130225	5	8534392	143.3607
20130225	6	11241701	143.0593
20130225	7	9640818	143.0593
20130225	8	5459379	143.1723
20130225	9	5724971	142.7861
20130225	10	7758109	142.3999
20130225	11	4892013	142.5318
20130225	12	5482010	142.5789
20130225	13	2690052	142.5789
20130225	14	3236001	142.8050
20130225	15	2402906	142.7673
20130225	16	2185111	142.5365
20130225	17	6116599	142.2021
20130225	18	5308523	141.9666
20130225	19	7980910	142.0325
20130225	20	3233554	142.0514
20130225	21	3246016	142.0437
20130225	22	4835863	142.0420
20130225	23	4476614	141.8357
20130225	24	7988701	141.3826
20130225	25	13507115	141.2036
20130225	26	37479164	140.3558
20130226	1	12403022	141.0906
20130226	2	8994558	141.3355
20130226	3	15531081	140.8268
20130226	4	10123760	140.6102
20130226	5	9006735	140.6196
20130226	6	9305803	140.7326
20130226	7	7330780	140.3935
20130226	8	8262174	140.3841
20130226	9	6779127	140.2239
20130226	10	4698349	140.4500
20130226	11	4720358	140.5630
20130226	12	3994427	140.6573
20130226	13	4789176	140.9494
20130226	14	3219654	140.9493
20130226	15	5327281	140.8833
20130226	16	4179747	140.7844
20130226	17	3016034	140.9681
20130226	18	4607447	141.0388
20130226	19	3268772	141.1753
20130226	20	3313420	141.3072
20130226	21	4365947	141.1848
20130226	22	4520944	141.1989
20130226	23	3631453	141.0906
20130226	24	3695595	141.2318
20130226	25	5560967	141.3967
20130226	26	12906974	141.3166
20130227	1	8186230	141.6087
20130227	2	5614061	141.7311
20130227	3	6249917	141.8347
20130227	4	5880495	142.0278
20130227	5	5052684	142.2021
20130227	6	3558154	142.0938
20130227	7	4873037	142.4564
20130227	8	3372477	142.4187
20130227	9	3312551	142.4235
20130227	10	2331753	142.4659
20130227	11	2334144	142.5789
20130227	12	3814588	142.7814
20130227	13	4235090	142.7532
20130227	14	4261159	142.8050
20130227	15	3411700	142.7484
20130227	16	1728154	142.7532
20130227	17	1820331	142.8427
20130227	18	1615900	142.8144
20130227	19	3833111	143.0405
20130227	20	3378993	143.0876
20130227	21	2571102	143.1252
20130227	22	4343771	143.2760
20130227	23	3162270	143.3249
20130227	24	6298199	143.3042
20130227	25	6709237	143.3702
20130227	26	15430370	143.0970
20130228	1	8915773	143.4644
20130228	2	7070276	143.4079
20130228	3	4906062	143.3975
20130228	4	3971799	143.3184
20130228	5	3616774	143.1723
20130228	6	3734587	143.1252
20130228	7	3883531	143.3042
20130228	8	2278336	143.4549
20130228	9	2611235	143.3325
20130228	10	1821141	143.3232
20130228	11	1794876	143.2760
20130228	12	2033495	143.3655
20130228	13	1653515	143.5115
20130228	14	1073183	143.4549
20130228	15	1697639	143.5303
20130228	16	6041694	143.8128
20130228	17	3297853	143.7375
20130228	18	2878495	143.8129
20130228	19	2228919	143.9354
20130228	20	2822162	143.9165
20130228	21	4195659	143.6999
20130228	22	3399884	143.6528
20130228	23	4880168	143.4548
20130228	24	5544024	143.5585
20130228	25	5491817	143.4549
20130228	26	20189956	142.6260
20130301	1	18675394	141.9572
20130301	2	7768923	142.3246
20130301	3	13700215	142.5411
20130301	4	6212262	142.6071
20130301	5	8375267	142.9839
20130301	6	4892434	143.1912
20130301	7	5834202	143.0876
20130301	8	7141292	142.8992
20130301	9	6087737	142.7023
20130301	10	4773264	142.8332
20130301	11	3599552	143.0970
20130301	12	4298205	143.2665
20130301	13	3106469	143.3325
20130301	14	2497409	143.4314
20130301	15	4094152	143.3325
20130301	16	2149977	143.3325
20130301	17	2251644	143.2374
20130301	18	2737432	143.2477
20130301	19	2243115	143.3523
20130301	20	2725235	143.2006
20130301	21	1826190	143.2383
20130301	22	3796679	143.2477
20130301	23	3572098	143.2948
20130301	24	2816721	143.2006
20130301	25	4924419	143.0593
20130301	26	22770664	143.2854
20130304	1	7393504	143.0216
20130304	2	4650281	143.1064
20130304	3	4112128	142.9369
20130304	4	3080445	142.9321
20130304	5	3025035	143.1440
20130304	6	2938447	143.1912
20130304	7	2369723	143.1064
20130304	8	3593159	143.3138
20130304	9	1664597	143.2571
20130304	10	1233770	143.3042
20130304	11	1931476	143.1818
20130304	12	3035499	142.8427
20130304	13	3347093	142.9369
20130304	14	2088187	143.0311
20130304	15	2196041	143.0028
20130304	16	2475360	143.3419
20130304	17	2506731	143.3231
20130304	18	4038342	143.4079
20130304	19	2034902	143.3702
20130304	20	3898876	143.7187
20130304	21	2949366	143.7752
20130304	22	3331998	143.8506
20130304	23	2228810	143.7470
20130304	24	3024704	143.7941
20130304	25	2923791	143.7846
20130304	26	11851809	144.0484
20130305	1	11905033	144.9621
20130305	2	6003510	145.1223
20130305	3	8739844	145.1223
20130305	4	5398288	145.3295
20130305	5	5887792	145.5254
20130305	6	4301634	145.4614
20130305	7	5328610	145.5556
20130305	8	3025934	145.4708
20130305	9	2537481	145.4708
20130305	10	1974276	145.5085
20130305	11	2114796	145.4661
